marca,anio,localizacion,kilometraje,combustible,distintivo_ambiental,garantia,cambio,carroceria,plazas,potencia,puertas,color,precio,vendedor,consumo_medio,certificado,fecha_extraccion,referencia,url,ruta_imagen
BMW X2 sDrive 20iA,09/2020,Madrid,124.000 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,192 cv,5 Puertas,Blanco / Metalizado,24.990 €,"Clidrive Group
Profesional","Consumo medio
5,60
litros/100 km",No,2025-03-05 00:13:48.864590,ref15370944,https://www.autocasion.com/coches-segunda-mano/bmw-x2-ocasion/x2-sdrive-20ia-ref15370944,img/coches/15370944-0-202592968567a2f84d747049.66397156.jpeg
VOLKSWAGEN Golf 2.0TDI Life 85kW,05/2021,Madrid,117.500 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,115 cv,5 Puertas,Blanco / Metalizado,17.390 €,"Clidrive Group
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:13:58.895111,ref14740865,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-2-0tdi-life-85kw-ref14740865,img/coches/14740865-0-3608120034679db252682e76.45321506.jpeg
VOLKSWAGEN Touran 2.0TDI CR BMT Sport 110kW,10/2016,Madrid,133.000 km,Diesel,C,12 meses,Manual,Monovolumen,7 asientos,150 cv,5 Puertas,Blanco / Metalizado,20.490 €,"Clidrive Group
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 00:14:57.030581,ref15521012,https://www.autocasion.com/coches-segunda-mano/volkswagen-touran-ocasion/touran-2-0tdi-cr-bmt-sport-150-ref15521012,img/coches/15521012-0-162968942667c6910cc887e8.49540977.jpeg
PEUGEOT 3008 1.2 PureTech S&S Style 130,09/2018,Madrid,97.500 km,Gasolina,C,12 meses,Manual,Monovolumen,5 asientos,130 cv,5 Puertas,Gris Amazonite (metalizado) / Metalizado,15.990 €,"Clidrive Group
Profesional","Consumo medio
4,90
litros/100 km",No,2025-03-05 00:15:07.610039,ref15223875,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/3008-1-2-puretech-s-s-style-130-ref15223875,img/coches/15223875-0-268670633467a59b7271c961.68989715.jpeg
BMW Serie 1 116d,03/2017,Madrid,149.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,116 cv,5 Puertas,Blanco / Metalizado,16.790 €,"Clidrive Group
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 00:15:18.064447,ref15497812,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/116d-4-ref15497812,img/coches/15497812-0-57568301367bff906b4caa9.19075067.jpeg
BMW X1 xDrive 20dA,01/2018,Madrid,200.500 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,190 cv,5 Puertas,Gris / Metalizado,18.790 €,"Clidrive Group
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 00:15:27.878659,ref15058292,https://www.autocasion.com/coches-segunda-mano/bmw-x1-ocasion/x1-xdrive-20d-2-ref15058292,img/coches/15058292-0-262715477967a6ed236901f3.79657434.jpeg
TOYOTA Verso 115D Advance 7pl.,07/2015,Madrid,162.000 km,Diesel,C,12 meses,Manual,Monovolumen,7 asientos,112 cv,5 Puertas,Gris / Metalizado,"12.590 €
5%
11.990 €","Clidrive Group
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 00:15:38.281976,ref15333357,https://www.autocasion.com/coches-segunda-mano/toyota-verso-ocasion/verso-115d-advance-7pl-ref15333357,img/coches/15333357-0-193157610767a44a4338f6d3.12233643.jpeg
HYUNDAI i30 1.4 MPI BlueDrive Klass,02/2017,Madrid,41.650 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,100 cv,5 Puertas,Rojo / Metalizado,12.990 €,"Clidrive Group
Profesional",,No,2025-03-05 00:15:46.557047,ref15370937,https://www.autocasion.com/coches-segunda-mano/hyundai-i30-ocasion/1-4-mpi-bluedrive-klass-167a2f81242848-ref15370937,img/coches/15370937-0-218881017967a2f8458c9411.66824847.jpeg
BMW Serie 3 320iA,05/2019,Madrid,102.000 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,184 cv,4 Puertas,Negro,24.990 €,"Clidrive Group
Profesional","Consumo medio
5,50
litros/100 km",No,2025-03-05 00:15:56.861732,ref15490341,https://www.autocasion.com/coches-segunda-mano/bmw-serie-3-ocasion/320ia-3-ref15490341,img/coches/15490341-0-110284593667bea74035d5a5.27414086.jpeg
CITROEN C3 PureTech 60KW (82CV) FEEL,09/2018,Madrid,54.739 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,82 cv,5 Puertas,Azul / Metalizado,10.990 €,"Clidrive Group
Profesional",,No,2025-03-05 00:16:04.898740,ref15251322,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/puretech-60kw-82cv-feel-1678a0706701be-ref15251322,img/coches/15251322-0-3458357067a6ed261ec314.72453360.jpeg
RENAULT Kadjar 1.3 TCe GPF Zen EDC 103kW,07/2021,Madrid,23.000 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,140 cv,5 Puertas,Negro / Metalizado,19.990 €,"Clidrive Group
Profesional","Consumo medio
5,40
litros/100 km",No,2025-03-05 00:16:15.832314,ref15125275,https://www.autocasion.com/coches-segunda-mano/renault-kadjar-ocasion/kadjar-1-3-tce-gpf-zen-edc-103kw-1-ref15125275,img/coches/15125275-0-52259474067a44a0d5cc984.64401041.jpeg
MINI Mini Cooper S Coupe,10/2011,Madrid,121.000 km,Gasolina,C,12 meses,Manual,Deportivo o coupé,,184 cv,3 Puertas,Gris / Metalizado,11.990 €,"Clidrive Group
Profesional",,No,2025-03-05 00:16:25.491316,ref15433609,https://www.autocasion.com/coches-segunda-mano/mini-mini-ocasion/cooper-s-coupe-167b1789d0b53f-ref15433609,img/coches/15433609-0-42990790967b178a0b03ab3.93811326.jpeg
FORD Kuga 2.0TDCi Auto S&S Trend+ 4x2 150,03/2019,Madrid,115.000 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,150 cv,5 Puertas,Blanco / Metalizado,"16.290 €
3%
15.790 €","Clidrive Group
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 00:16:35.368316,ref15113259,https://www.autocasion.com/coches-segunda-mano/ford-kuga-ocasion/kuga-2-0tdci-auto-s-s-trend-4x2-150-2-ref15113259,img/coches/15113259-0-202287352267a6ed1bc10466.24922545.jpeg
OPEL Grandland X 1.6CDTi S&S Selective 120,01/2018,Madrid,94.000 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,120 cv,5 Puertas,Blanco / Metalizado,17.690 €,"Clidrive Group
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 00:16:44.887375,ref15223946,https://www.autocasion.com/coches-segunda-mano/opel-grandland-x-ocasion/grandland-x-1-6cdti-s-s-selective-120-ref15223946,img/coches/15223946-0-17937128867a449d0a64a03.15103524.jpeg
BMW Serie 3 320d,09/2019,Madrid,104.000 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,190 cv,4 Puertas,Blanco / Metalizado,25.390 €,"Clidrive Group
Profesional","Consumo medio
4,00
litros/100 km",No,2025-03-05 00:16:55.368132,ref15259269,https://www.autocasion.com/coches-segunda-mano/bmw-serie-3-ocasion/320d-7-ref15259269,img/coches/15259269-0-384166419467a59b0951efe1.11385540.jpeg
PEUGEOT 3008 1.6 BlueHDi Allure 120,09/2017,Madrid,101.000 km,Diesel,C,12 meses,Manual,Monovolumen,5 asientos,121 cv,5 Puertas,Negro / Metalizado,"15.690 €
4%
14.990 €","Clidrive Group
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 00:17:07.052644,ref15370992,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/3008-1-6-bluehdi-allure-120-ref15370992,img/coches/15370992-0-149996945567a2f8d5517194.79243595.jpeg
PEUGEOT 2008 1.2 PureTech S&S Allure 130,05/2023,Madrid,26.000 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,130 cv,5 Puertas,Rojo / Metalizado,19.990 €,"Clidrive Group
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 00:17:18.067262,ref15521026,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-2-puretech-s-s-allure-130-2-ref15521026,img/coches/15521026-0-117640956967c6911a8499e7.92804928.jpeg
SEAT Ibiza 1.0 TSI S&S Style 110,03/2023,Madrid,30.000 km,Gasolina,C,11 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Gris / Metalizado,17.990 €,"Clidrive Group
Profesional","Consumo medio
4,60
litros/100 km",No,2025-03-05 00:17:28.906755,ref15403130,https://www.autocasion.com/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-0-tsi-s-s-style-110-ref15403130,img/coches/15403130-0-164322097167aae0f6bcae65.18092343.jpeg
MERCEDES-BENZ Clase C 200 d,10/2018,Madrid,103.000 km,Diésel,,12 meses,Automático,Berlina mediana o grande,,160 cv,4 Puertas,Negro / Metalizado,24.990 €,"Clidrive Group
Profesional",,No,2025-03-05 00:17:57.120638,ref15403115,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-200-d-167aae0ac55aeb-ref15403115,img/coches/15403115-0-293116804167aae0d1aefe71.76159213.jpeg
TOYOTA Aygo 70 x-play,05/2019,Madrid,51.000 km,Gasolina,C,12 meses,Manual,Berlina,4 asientos,72 cv,5 Puertas,Azul / Metalizado,10.990 €,"Clidrive Group
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 00:18:08.364823,ref15448565,https://www.autocasion.com/coches-segunda-mano/toyota-aygo-ocasion/aygo-70-x-play-1-ref15448565,img/coches/15448565-0-68638637067b56daf25e125.30041927.jpeg
MERCEDES-BENZ Clase C 350 e AMG Line,06/2016,Madrid,192.000 km,Híbrido,ECO,12 meses,Automático,Berlina mediana o grande,,279 cv,4 Puertas,Negro / Metalizado,"21.790 €
4%
20.990 €","Clidrive Group
Profesional",,No,2025-03-05 00:18:17.995852,ref15403110,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-350-e-amg-line-167aae0ab267aa-ref15403110,img/coches/15403110-0-400029721567aae0cca62a75.47573690.jpeg
BMW Serie 3 330e Touring,10/2020,Madrid,87.800 km,Híbrido,ECO,12 meses,Automático,Berlina mediana o grande,,292 cv,4 Puertas,Gris / Metalizado,27.490 €,"Clidrive Group
Profesional",,No,2025-03-05 00:18:27.254978,ref15484342,https://www.autocasion.com/coches-segunda-mano/bmw-serie-3-ocasion/330e-touring-167bd55df533b8-ref15484342,img/coches/15484342-0-119878724967bea73cc96bd2.67054339.jpeg
PEUGEOT 508 SW HYBRID 225 e-EAT8 GT,04/2023,La Rioja,16.580 km,Gasolina y corriente eléctrica,ECO,24 meses,Automático,Familiar,,225 cv,5 Puertas,Blanco,38.900 €,"RIAUTO
Profesional",,Si,2025-03-05 00:18:37.385668,ref13944057,https://www.autocasion.com/coches-segunda-mano/peugeot-508-ocasion/sw-hybrid-225-e-eat8-gt-166a8c66398a51-ref13944057,img/coches/13944057-0-56779554066a8c6d7250659.69253695.jpeg
PEUGEOT 208 HYBRID 100 eDCS6 Allure,01/2024,La Rioja,150 km,Gasolina y corriente eléctrica,ECO,24 meses,Automático,Berlina mediana o grande,,100 cv,5 Puertas,Gris,21.900 €,"RIAUTO
Profesional",,Si,2025-03-05 00:18:45.620824,ref15440682,https://www.autocasion.com/coches-km0/km-0/peugeot-208-km0/hybrid-100-edcs6-allure-167b38f0a7943f-ref15440682,img/coches/15440682-0-54909599167b38f3383ac90.79465272.jpeg
CITROEN C3 Aircross Puretech S&S Plus 110,10/2024,La Rioja,100 km,Gasolina,C,24 meses,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Rojo,20.900 €,"RIAUTO
Profesional","Consumo medio
0,00
litros/100 km",Si,2025-03-05 00:18:57.484723,ref15423139,https://www.autocasion.com/coches-km0/km-0/citroen-c3-aircross-km0/c3-aircross-puretech-s-s-plus-110-ref15423139,img/coches/15423139-0-267576016867ae4a8bd51fa6.23691047.jpeg
PEUGEOT 208 Allure Eléctrico 136,03/2024,La Rioja,4.366 km,Corriente eléctrica,0 EMISIONES,24 meses,Automático,Berlina,5 asientos,136 cv,5 Puertas,Blanco,28.800 €,"RIAUTO
Profesional","Consumo medio
0,00
litros/100 km",Si,2025-03-05 00:19:07.152740,ref13941581,https://www.autocasion.com/coches-km0/km-0/peugeot-208-km0/208-allure-electrico-136-ref13941581,img/coches/13941581-0-413755039966a81822f33d54.29170756.jpeg
HYUNDAI Tucson 1.6 TGDI 48V Maxx 4x2,12/2020,La Rioja,33.850 km,Gasolina,ECO,12 meses,Manual,Todo Terreno,5 asientos,150 cv,5 Puertas,Negro,23.950 €,"RIAUTO
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:19:17.057817,ref15211028,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/tucson-1-6-tgdi-48v-maxx-4x2-ref15211028,img/coches/15211028-0-7842756366782c924404721.22031119.jpeg
PEUGEOT 3008 1.5 BlueHDi 96kW (130CV) S&S EAT8 Allure,04/2022,La Rioja,75.148 km,Diésel,,12 meses,Automático,"4x4, SUV o pickup",,130 cv,5 Puertas,Azul,19.500 €,"RIAUTO
Profesional",,Si,2025-03-05 00:19:26.291450,ref15440683,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/1-5-bluehdi-96kw-130cv-s-s-eat8-allure-167b38f0ae5c73-ref15440683,img/coches/15440683-0-60844667967b38f35e182e3.96270902.jpeg
HYUNDAI i30 1.5 DPI Klass SLX 110,06/2024,La Rioja,6.550 km,Gasolina,C,36 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Gris,19.900 €,"RIAUTO
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:19:35.667765,ref15427953,https://www.autocasion.com/coches-segunda-mano/hyundai-i30-ocasion/i30-1-5-dpi-klass-slx-110-ref15427953,img/coches/15427953-0-114034806267af9a44dc4d05.20102786.jpeg
PEUGEOT 3008 SUV HYB PHEV 300 GT AWD e-EAT8,06/2021,Madrid,51.000 km,Híbrido Enchufable,0 EMISIONES,12 meses,Automático,Todo Terreno,5 asientos,300 cv,5 Puertas,NACARADO / Metalizado,29.790 €,"SELLCARS IBERICA
Profesional","Consumo medio
1,50
litros/100 km",No,2025-03-05 00:20:06.709590,ref15488295,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-suv-ocasion/3008-hyb-phev-300-gt-awd-e-eat8-ref15488295,img/coches/38128be842635db98f0b283122d3c8d74627d666.jpeg
AUDI A8 S8 4.0 TFSI quattro Tiptronic,06/2015,Madrid,120.000 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,520 cv,4 Puertas,Azul / Metalizado,"42.490 €
4%
40.990 €","SELLCARS IBERICA
Profesional","Consumo medio
9,40
litros/100 km",No,2025-03-05 00:20:16.972170,ref15470996,https://www.autocasion.com/coches-segunda-mano/audi-a8-ocasion/s8-4-0-tfsi-quattro-tiptronic-1-ref15470996,img/coches/1a7e1ea1fd09dcd627b0f588c224fbe862c155fd.jpeg
AUDI A4 40 TFSI S line S tronic 140kW,06/2019,Madrid,69.000 km,Gasolina,ECO,12 meses,Automático,Berlina,5 asientos,190 cv,4 Puertas,Blanco,25.690 €,"SELLCARS IBERICA
Profesional","Consumo medio
5,80
litros/100 km",No,2025-03-05 00:20:26.622301,ref15522052,https://www.autocasion.com/coches-segunda-mano/audi-a4-ocasion/a4-40-tfsi-s-line-s-tronic-140kw-ref15522052,img/coches/ec4c2c7d6d34bc4e34061c053e443a5002acbc1e.jpeg
CITROEN C3 1.2 PureTech S&S Feel 83,01/2022,Madrid,35.000 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,83 cv,5 Puertas,Beige / Metalizado,10.990 €,"SELLCARS IBERICA
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 00:20:36.855090,ref15506881,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-s-s-feel-83-ref15506881,img/coches/2b2a8747885ee5eaf97b41f121d5db38bc04ea92.jpeg
KIA Niro 1.6 PHEV Drive,06/2019,Madrid,80.000 km,Híbrido Enchufable,0 EMISIONES,12 meses,Automático,Todo Terreno,5 asientos,141 cv,5 Puertas,Blanco,16.790 €,"SELLCARS IBERICA
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:21:04.471201,ref15522041,https://www.autocasion.com/coches-segunda-mano/kia-niro-ocasion/niro-1-6-phev-drive-1-ref15522041,img/coches/f192eb7800b01a28c0b961f20ca9c3a7b921b0d5.jpeg
TOYOTA Auris hybrid 140H Active Business Plus,06/2018,Madrid,49.000 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina,5 asientos,136 cv,5 Puertas,Blanco,16.990 €,"SELLCARS IBERICA
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 00:21:14.790458,ref15467320,https://www.autocasion.com/coches-segunda-mano/toyota-auris-ocasion/auris-hybrid-140h-active-business-plus-ref15467320,img/coches/915ce60bb6c8a3495684756f2a0e775d1890e7d6.jpeg
MERCEDES-BENZ Clase GLS 350d 4Matic Aut.,06/2019,Madrid,120.000 km,Diesel,C,12 meses,Automático,Todo Terreno,7 asientos,258 cv,5 Puertas,Negro / Metalizado,47.990 €,"SELLCARS IBERICA
Profesional","Consumo medio
8,00
litros/100 km",No,2025-03-05 00:21:26.536425,ref15517189,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gls-ocasion/gls-350d-4matic-aut-ref15517189,img/coches/fff114b7c3de33267c1f98075e272681b622d261.jpeg
MERCEDES-BENZ Clase A 180CDI BE Urban,06/2014,Madrid,120.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,109 cv,5 Puertas,Blanco,14.990 €,"SELLCARS IBERICA
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 00:21:36.160733,ref15470795,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-180cdi-be-urban-ref15470795,img/coches/fa413078a80ccb8f9b816c0771e34b013e148fb5.jpeg
LAND-ROVER Range Rover Sport 2.0 Si4 HSE Aut.,06/2019,Madrid,19.000 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,300 cv,5 Puertas,Gris / Metalizado,53.990 €,"SELLCARS IBERICA
Profesional","Consumo medio
9,50
litros/100 km",No,2025-03-05 00:21:47.104799,ref15479774,https://www.autocasion.com/coches-segunda-mano/land-rover-range-rover-sport-ocasion/rr-sport-2-0-si4-hse-aut-ref15479774,img/coches/54d2d2ec2f5f1230020b3a58b5280a97e618c9f2.jpeg
MERCEDES-BENZ EQC 400 4MATIC,06/2019,Madrid,58.000 km,Corriente eléctrica,0 EMISIONES,12 meses,Automático,Todo Terreno,5 asientos,408 cv,5 Puertas,MATE / Metalizado,44.790 €,"SELLCARS IBERICA
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:21:58.317529,ref15482515,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-eqc-ocasion/eqc-400-4matic-ref15482515,img/coches/98eb7b65f721eee0a0933cc31f5fb2679d4ac0ee.jpeg
PEUGEOT 2008 1.2 PureTech S&S Allure Pack EAT8 130,02/2023,Islas Baleares,33.844 km,Gasolina,C,24 meses,Automático,Todo Terreno,5 asientos,130 cv,5 Puertas,Blanco,21.195 €,"STELLANTIS & YOU PALMA - C/ Aragón
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 00:22:28.026733,ref15448848,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-2-puretech-s-s-allure-pack-eat8-130-ref15448848,img/coches/15448848-0-176061068067b59fe2826823.03482197.jpeg
MERCEDES-BENZ Clase A 200d 7G-DCT,08/2018,Valencia,149.000 km,Diesel,C,Sí,Automático,Berlina,5 asientos,136 cv,5 Puertas,Gris / Metalizado,19.500 €,"24H Lemans
Profesional","Consumo medio
3,80
litros/100 km",No,2025-03-05 00:22:38.679314,ref15526704,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-200d-7g-dct-ref15526704,img/coches/235ecca3267487094779331c9b1dce9c21907a3d.jpeg
RENAULT Mégane Intens Energy TCe 97kW 130CV,04/2016,Valladolid,82.147 km,Gasolina,C,12 meses,Automático,Pequeño,,130 cv,5 Puertas,Rojo,11.990 €,"DURSAN SALAMANCA
Profesional",,No,2025-03-05 00:22:46.609586,ref15526672,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-intens-energy-tce-97kw-130cv-167c77efb5e60d-ref15526672,img/coches/15526672-0-283650894067c77f0011c0e8.06869905.jpeg
SEAT Ibiza 1.6TDI CR Reference,12/2020,Madrid,110.384 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,90 cv,5 Puertas,Blanco,12.490 €,"Apoyo Dursan Madrid Torrejón
Profesional","Consumo medio
4,20
litros/100 km",No,2025-03-05 00:22:58.277979,ref15526540,https://www.autocasion.com/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-6tdi-cr-reference-ref15526540,img/coches/15526540-0-374259775267c77a957cde21.29421477.jpeg
PEUGEOT 2008 1.2 PureTech S&S Allure EAT8 130,02/2024,Madrid,19.320 km,Gasolina,C,24 meses,Automático,Todo Terreno,5 asientos,130 cv,5 Puertas,Rojo,20.990 €,"STELLANTIS &YOU MADRID - Dr. Esquerdo
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:23:28.281290,ref15524338,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-2-puretech-s-s-allure-eat8-130-1-ref15524338,img/coches/15524338-0-223436077967c717ca2ea187.21122019.jpeg
CITROEN C3 Aircross Puretech S&S Plus 110,02/2024,Islas Baleares,29.366 km,Gasolina,C,36 meses,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Gris,17.195 €,"STELLANTIS & YOU PALMA - C/ Aragón
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 00:23:38.449769,ref15521226,https://www.autocasion.com/coches-segunda-mano/citroen-c3-aircross-ocasion/c3-aircross-puretech-s-s-plus-110-ref15521226,img/coches/15521226-0-23129899367c6c381adb995.22228052.jpeg
PEUGEOT 208 1.0 PureTech Active 68,12/2020,Huelva,43.341 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,68 cv,5 Puertas,Blanco,12.500 €,"STELLANTIS &YOU HUELVA
Profesional","Consumo medio
4,40
litros/100 km",Si,2025-03-05 00:23:49.260492,ref15521186,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-0-puretech-active-68-2-ref15521186,img/coches/15521186-0-208093670467c6c34411f621.78031467.jpeg
PEUGEOT 2008 1.2 PureTech S&S Allure 100,10/2023,Valencia,12 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,100 cv,5 Puertas,rojo / Metalizado,19.995 €,"GRUPO PALACIOS VALENCIA
Profesional","Consumo medio
0,00
litros/100 km",Si,2025-03-05 00:24:00.189243,ref15523730,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-2-puretech-s-s-allure-100-1-ref15523730,img/coches/15523730-0-405485544167c7095ea9b0f6.15254942.jpeg
BMW Serie 4 420dA Cabrio,06/2020,Valencia,77.987 km,Diesel,ECO,12 meses,Automático,Convertible,4 asientos,190 cv,2 Puertas,negro,33.500 €,"GRUPO PALACIOS VALENCIA
Profesional","Consumo medio
4,20
litros/100 km",Si,2025-03-05 00:24:11.404159,ref15521282,https://www.autocasion.com/coches-segunda-mano/bmw-serie-4-ocasion/420da-cabrio-4-ref15521282,img/coches/15521282-0-372969296967c6c85eb0c5e2.88293093.jpeg
DS DS3 Crossback 3 Puretech So Chic 155 EAT8,05/2019,Valencia,106.244 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,155 cv,5 Puertas,blanco,18.500 €,"GRUPO PALACIOS VALENCIA
Profesional","Consumo medio
5,40
litros/100 km",Si,2025-03-05 00:24:23.342445,ref15519406,https://www.autocasion.com/coches-segunda-mano/ds-ds3-crossback-ocasion/ds3-crossback-puretech-so-chic-155-eat8-1-ref15519406,img/coches/15519406-0-10450136367c5e8fa49b3a3.09337489.jpeg
